tRNA	Mouse_Brain_M4_plusAlkB	Mouse_Brain_M5_plusAlkB	Mouse_Brain_M6_plusAlkB	x	x	x	M_dm_Liver_M4_plusAlkB	M_dm_Liver_M5_plusAlkB	M_dm_Liver_M6_plusAlkB
Gm22063	83.03791831	89.87068972	84.13828562	x	x	x	202.8370216	280.0548286	269.1441946
Mir328	4.117582726	0	3.175029646	x	x	x	0	0	0
Mir140	0	0	0	x	x	x	0	0	0
Snord71	487.2472892	575.7649682	594.5243012	x	x	x	88.74119696	16.47381345	31.49559724
Gm25321	0	0	3.968787057	x	x	x	0	2.562593203	0.318137346
Gm22701	13.03901197	3.950359988	10.31884635	x	x	x	228.1916493	52.35011829	47.40246453
Snord111	1007.43524	1065.609607	877.1019397	x	x	x	88.74119696	82.0029825	123.7554275
Gm22193	345.876949	403.9243087	357.1908352	x	x	x	202.8370216	299.45732	316.5466591
Gm26132	2.745055151	0.987589997	0.793757411	x	x	x	0	2.19650846	0.954412038
Gm23193	0.686263788	0	3.968787057	x	x	x	6.338656926	1.464338973	2.863236113
Gm24445	4.803846514	0.987589997	3.175029646	x	x	x	19.01597078	0.732169487	0.318137346
Snord68	7409.590116	4688.089715	5144.341784	x	x	x	183.8210509	148.6304058	132.0269985
n-R5s100	52258.30117	53467.13484	66847.07416	x	x	x	82776.5208	90148.00195	100686.3342
n-R5s101	6314.999374	6853.380783	8629.730577	x	x	x	15827.62634	20137.58956	22217.12155
n-R5s102	15136.2341	16151.04681	19981.25532	x	x	x	49384.47611	53062.5192	66260.05571
n-R5s103	52262.41875	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s104	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s105	52262.41875	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s106	16966.49962	18155.8545	23513.4758	x	x	x	50246.53345	29650.30161	31103.01575
n-R5s107	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s108	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s109	503.7176202	542.1869083	775.500991	x	x	x	6547.832605	3283.780147	3770.563823
n-R5s110	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s111	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s112	16324.15672	17937.59711	22980.07082	x	x	x	37163.54556	22269.6671	19306.80111
n-R5s113	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s114	6299.901571	6840.542113	8607.50537	x	x	x	15694.51455	20043.1397	22108.63671
n-R5s115	5674.71526	5862.334222	7662.140293	x	x	x	16226.96173	16335.43342	17566.90796
Gm25018	52409.96546	53637.98791	67039.95722	x	x	x	84158.34801	91118.12652	101849.1262
n-R5s117	52262.41875	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s118	16966.49962	18155.8545	23513.4758	x	x	x	50246.53345	29650.30161	31103.01575
n-R5s119	6299.901571	6840.542113	8607.50537	x	x	x	15694.51455	20043.1397	22108.63671
n-R5s120	16322.78419	17937.10332	22979.27706	x	x	x	37157.2069	22268.20277	19306.80111
n-R5s121	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s122	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s123	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s124	52409.96546	53637.98791	67039.95722	x	x	x	84158.34801	91118.12652	101849.1262
n-R5s125	16322.78419	17937.10332	22979.27706	x	x	x	37157.2069	22268.20277	19306.80111
Gm24312	16967.87215	18156.3483	23517.44459	x	x	x	50252.87211	29652.13204	31103.33389
n-R5s127	231.9571602	199.4931794	314.3279349	x	x	x	963.4758527	699.9540292	561.1942781
n-R5s128	52262.41875	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s129	6314.999374	6853.380783	8629.730577	x	x	x	15827.62634	20137.58956	22217.12155
n-R5s130	16966.49962	18155.8545	23513.4758	x	x	x	50246.53345	29650.30161	31103.01575
n-R5s131	6299.901571	6840.542113	8607.50537	x	x	x	15694.51455	20043.1397	22108.63671
Gm26391	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s133	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s134	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
Rn5s	52262.41875	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s136	17828.44694	19152.8266	24191.34463	x	x	x	21031.66368	18767.33437	13721.9
Gm24089	16486.80124	18031.41816	22930.85786	x	x	x	20093.54246	17924.97337	12995.91058
n-R5s138	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s139	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
Gm22109	52262.41875	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s141	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s142	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s143	52262.41875	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s144	52262.41875	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
Gm25212	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
n-R5s146	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
Gm22291	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
Gm23284	52258.30117	53467.13484	66847.07416	x	x	x	82776.5208	90148.00195	100686.3342
n-R5s149	52263.10501	53465.65346	66847.07416	x	x	x	82770.18214	90150.19846	100686.3342
Gm23647	16486.80124	18031.41816	22930.85786	x	x	x	20093.54246	17924.97337	12995.91058
Gm24459	34.99945317	44.93534486	47.62544469	x	x	x	50.70925541	19.40249139	25.45098767
Gm26397	5702.852076	4252.562527	3159.154498	x	x	x	6.338656926	50.15360983	29.58677316
Gm26002	15.09780333	15.30764495	17.46266305	x	x	x	31.69328463	25.25984729	16.54314198
Gm22053	0	0.987589997	0	x	x	x	0	0	0
Gm26372	0	0.493794998	0.793757411	x	x	x	0	0.732169487	0
Gm23502	6.176374089	6.913129978	8.731331526	x	x	x	12.67731385	4.759101663	6.362746917
Gm23999	0	0	0	x	x	x	0	0	0.636274692
Snord69	96.76319406	86.41412473	86.51955785	x	x	x	95.07985389	118.9775416	115.4838565
Gm24916	0	0.493794998	0	x	x	x	0	0	0
Snord19	22.64670499	6.41933498	16.66890564	x	x	x	6.338656926	8.419949096	8.589708338
Gm23946	203.8203449	216.7760043	163.5140268	x	x	x	44.37059848	55.64488098	34.35883335
n-R5s46	1.372527575	6.41933498	22.22520752	x	x	x	57.04791233	37.34064382	23.86030094
Gm22823	1427.428678	1389.539126	1184.286058	x	x	x	152.1277662	216.3560833	215.0608458
mmu-mir-378c	0	0	0	x	x	x	0	0	0
Gm25380	0.686263788	1.975179994	0.793757411	x	x	x	0	4.39301692	0.954412038
Gm23470	2.058791363	3.950359988	2.381272234	x	x	x	0	0.732169487	2.226961421
Rpph1	621.0687278	584.1594832	427.0414874	x	x	x	234.5303063	142.7730499	144.7524924
Gm22354	4.117582726	4.937949984	6.350059292	x	x	x	0	8.419949096	8.907845684
Snord8	86.46923725	85.92032973	56.35677621	x	x	x	12.67731385	20.13466088	17.17941668
Gm26328	0.686263788	0.493794998	0	x	x	x	6.338656926	5.491271149	0.636274692
Gm24424	58.33242195	58.76160482	43.65665763	x	x	x	6.338656926	31.48328792	23.86030094
Gm24705	0	0	0	x	x	x	0	0.366084743	0.636274692
Mir208a	0	0	0	x	x	x	0	0	0
Gm22498	0	0	0	x	x	x	0	0	0
Gm26440	0	2.468974992	1.587514823	x	x	x	12.67731385	17.57206768	12.72549383
Mir16-1	13.03901197	13.33246496	17.46266305	x	x	x	38.03194156	5.125186406	2.863236113
Mir15a	0	0	0	x	x	x	0	0	0.318137346
Gm25162	0	0	0	x	x	x	6.338656926	0	0
n-R5s47	0	0	0	x	x	x	6.338656926	0	1.590686729
Gm23629	6.862637877	3.950359988	10.31884635	x	x	x	6.338656926	8.786033839	9.862257721
Gm26225	8.92142924	26.17113492	19.05017788	x	x	x	12.67731385	1.830423716	2.226961421
Gm24890	0	0.493794998	0	x	x	x	0	4.39301692	1.272549383
Mir320	0.686263788	0	0	x	x	x	0	0.732169487	0
Gm24540	951.1616097	910.5579771	784.2323225	x	x	x	69.72522619	127.3974907	127.5730757
Snora31	205.8791363	230.1084693	107.951008	x	x	x	76.06388311	91.15510108	83.67012196
Gm25517	115.2923163	132.8308546	43.65665763	x	x	x	12.67731385	5.125186406	6.044609571
Gm26197	63.82253225	41.97257487	59.53180586	x	x	x	240.8689632	119.3436263	87.16963276
Gm25133	1603.798472	1251.770321	554.8364306	x	x	x	25.3546277	31.11720318	20.36079013
CT030684.1	0	0.493794998	0	x	x	x	6.338656926	1.09825423	2.226961421
Gm22984	13.72527575	14.81384995	11.90636117	x	x	x	63.38656926	26.35810152	19.72451544
Gm25130	0	0	0	x	x	x	0	0	0
Gm23764	0	0	0	x	x	x	0	1.09825423	1.590686729
Gm22290	0	0	0	x	x	x	6.338656926	1.830423716	1.590686729
n-R5s50	4.117582726	1.481384995	2.381272234	x	x	x	0	8.053864353	6.680884263
Mir17	0	0	0	x	x	x	0	0	0
Mir19a	0	1.975179994	0	x	x	x	0	0	0
Mir20a	0	0	0	x	x	x	0	0	0
Mir19b-1	0	0	0	x	x	x	0	0	0
Mir92-1	0	0	0	x	x	x	0	0	0.636274692
Gm25781	2.745055151	0.987589997	3.175029646	x	x	x	0	0.732169487	0
Gm25365	5.490110301	3.950359988	11.11260376	x	x	x	88.74119696	28.18852523	28.95049847
Gm26189	0	0.493794998	2.381272234	x	x	x	0	1.464338973	0
Gm25500	15.09780333	9.38210497	5.55630188	x	x	x	0	0	0
Gm24455	166.7621004	145.6695245	111.1260376	x	x	x	31.69328463	19.40249139	17.81569137
Gm24299	12.35274818	20.73938993	19.84393529	x	x	x	0	5.857355893	7.6352963
Gm25791	209.996719	185.1731244	107.951008	x	x	x	25.3546277	33.31371164	29.26863582
Gm22620	143.4291316	143.2005495	104.7759783	x	x	x	12.67731385	18.67032191	17.49755402
Gm24357	15.78406712	12.34487496	15.08139082	x	x	x	31.69328463	29.65286421	22.9058889
Gm23455	0	0.493794998	1.587514823	x	x	x	0	1.09825423	2.226961421
Gm22579	15.78406712	11.35728496	4.762544469	x	x	x	0	4.39301692	4.135785496
Scarna9	43.92088241	31.1090849	37.30659834	x	x	x	6.338656926	1.830423716	4.772060188
Gm24339	0	0	0	x	x	x	0	0.366084743	0
Gm24067	91.27308376	107.6473097	112.7135524	x	x	x	63.38656926	22.69725408	39.76716823
Gm23008	14.41153954	6.41933498	9.525088938	x	x	x	6.338656926	1.09825423	2.545098767
Mir199a-1	0	0	0	x	x	x	0	0	0
Gm23893	0	0	0	x	x	x	0	0	0
Gm22060	0	0.493794998	0.793757411	x	x	x	6.338656926	0.732169487	1.272549383
Gm25630	1.372527575	0	0	x	x	x	0	0.732169487	0
Gm25032	0	0	0	x	x	x	0	0	0
Snord14c	4099.053604	2414.163747	1985.981043	x	x	x	1489.584378	699.5879444	528.7442688
Snord14d	3053.187591	1761.366759	1486.707632	x	x	x	931.7825681	431.9799971	328.6358783
Snord14e	81.66539073	70.11888978	107.951008	x	x	x	76.06388311	30.01894895	30.5411852
Mir100	0	0	0.793757411	x	x	x	0	0	0
Mirlet7a-2	99.50824921	91.84586971	109.5385228	x	x	x	38.03194156	5.125186406	9.22598303
Mir125b-1	93.33187512	69.13129978	96.04464679	x	x	x	12.67731385	2.562593203	6.044609571
Gm23526	225.0945224	201.9621544	189.7080213	x	x	x	329.6101602	199.5161851	293.6407702
Gm24166	0	0	0	x	x	x	0	0	0
Gm22069	0	0	0.793757411	x	x	x	6.338656926	0.366084743	0
Gm24270	3073.089241	2501.565462	2309.04031	x	x	x	2357.980376	3170.659962	1913.596135
Gm23668	0.686263788	2.962769991	3.175029646	x	x	x	0	4.39301692	4.772060188
Gm25064	1031.454473	999.4410769	830.2702524	x	x	x	63.38656926	155.5860159	147.2975911
Gm23344	336.269256	242.9471392	336.5531425	x	x	x	63.38656926	7.687779609	15.2705926
Snord16a	7728.016513	7329.399162	5425.331907	x	x	x	1781.162596	3298.057452	2852.73758
Gm22571	1.372527575	0.493794998	0	x	x	x	19.01597078	5.125186406	3.499510804
Gm23136	821.4577538	784.1464575	521.4986193	x	x	x	335.9488171	1024.305112	705.6286331
Gm22455	65.88132362	46.91052485	48.4192021	x	x	x	0	30.75111844	17.81569137
Gm24289	4021.505796	3266.94771	1470.832483	x	x	x	6.338656926	23.06333883	19.08824075
Gm25313	553.8148767	461.6983235	230.9834067	x	x	x	253.546277	190.3640665	113.2568951
Rnu5g	545.5797112	468.1176585	250.827342	x	x	x	253.546277	189.631897	116.1201312
n-R5s85	0	0	0	x	x	x	0	2.19650846	0.954412038
Gm23428	0	0	0	x	x	x	0	0.366084743	0
Gm22962	7.548901664	3.456564989	4.762544469	x	x	x	0	0	0
Gm23730	2.058791363	0	0	x	x	x	19.01597078	0	0.318137346
Gm23057	13.03901197	8.394514974	8.731331526	x	x	x	0	45.02842343	31.81373459
Gm23791	0	0	0	x	x	x	12.67731385	0.732169487	0
Rn7sk	11822.95253	11334.57039	6030.175055	x	x	x	1267.731385	1583.682599	1258.233203
Gm26377	6.862637877	3.950359988	1.587514823	x	x	x	6.338656926	39.90323702	21.31520217
Gm24864	17.84285848	20.24559494	15.87514823	x	x	x	0	10.25037281	5.408334879
Gm25122	257.3489204	174.8034295	197.6455955	x	x	x	69.72522619	12.08079653	14.95245526
Gm24428	282.0544167	218.2573893	250.0335846	x	x	x	63.38656926	14.64338973	20.36079013
Gm22985	0	2.962769991	0	x	x	x	6.338656926	0	0.954412038
Gm26461	2974.95352	2515.885517	2570.980256	x	x	x	10496.81587	10082.33992	7975.066986
Gm23017	11.66648439	15.30764495	9.525088938	x	x	x	25.3546277	1.830423716	3.499510804
Gm26135	279.3093616	217.2697993	250.0335846	x	x	x	63.38656926	14.64338973	20.36079013
Gm24463	257.3489204	174.3096345	197.6455955	x	x	x	69.72522619	12.08079653	14.95245526
Gm22717	0	0	0.793757411	x	x	x	0	0	0
Gm22866	24.01923257	11.35728496	20.6376927	x	x	x	196.4983647	102.5037281	77.62551239
Gm24200	11.66648439	8.888309972	13.49387599	x	x	x	190.1597078	108.7271688	78.89806177
Gm25582	2.058791363	0	1.587514823	x	x	x	12.67731385	2.19650846	1.272549383
n-R5s88	6.862637877	3.456564989	7.937574115	x	x	x	12.67731385	8.786033839	9.544120376
Gm22720	0	0	2.381272234	x	x	x	6.338656926	0	0
Mirlet7g	3.431318938	4.937949984	2.381272234	x	x	x	0	0.732169487	0.636274692
Mir425	0	0	0	x	x	x	0	0	0
Gm22821	3.431318938	10.36969497	3.175029646	x	x	x	0	6.589525379	2.226961421
Gm25484	4.117582726	9.38210497	3.968787057	x	x	x	0	5.857355893	2.226961421
Gm24641	2.745055151	9.38210497	3.175029646	x	x	x	0	6.589525379	2.545098767
mmu-mir-6236	1607.229791	1254.239296	1166.029637	x	x	x	697.2522619	1341.334499	814.4316054
n-R5s90	3.431318938	0	0	x	x	x	12.67731385	7.687779609	6.044609571
Mir128-2	0.686263788	1.975179994	1.587514823	x	x	x	0	0	0
n-R5s92	10.29395682	8.888309972	22.22520752	x	x	x	101.4185108	39.17106753	39.76716823
Gm22198	0	0	0	x	x	x	0	0	0.318137346
Mir26a-1	0	0.987589997	0	x	x	x	0	0.366084743	0.318137346
Gm24044	4746.886619	4754.75204	2111.394715	x	x	x	183.8210509	323.9849978	313.683423
Gm26448	715.0868668	726.3724427	457.9980264	x	x	x	38.03194156	53.44837252	41.03971761
Snora62	215.4868293	194.0614344	146.8451211	x	x	x	101.4185108	83.83340621	82.07943523
Gm23624	35.68571696	33.57805989	52.38798916	x	x	x	107.7571677	147.5321515	107.5304229
Mir138-1	80.29286316	67.15611979	59.53180586	x	x	x	0	0	0
TUG1_3	0	0	0.793757411	x	x	x	0	0	0
Gm24803	1322.430319	1281.398021	1115.229163	x	x	x	139.4504524	179.3815242	189.9279955
Gm22457	1708.110568	1243.375806	899.3271472	x	x	x	76.06388311	77.97605032	86.53335807
Gm24313	232.643424	231.5898543	84.93204303	x	x	x	6.338656926	7.687779609	6.680884263
Snora5c	866.7511638	938.210497	508.7985007	x	x	x	126.7731385	91.15510108	75.08041362
Gm25698	206.5654001	182.7041494	189.7080213	x	x	x	69.72522619	75.04737238	62.03678244
Gm22807	0	0.493794998	0	x	x	x	0	2.19650846	1.272549383
n-R5s68	9.607693027	7.406924977	8.731331526	x	x	x	19.01597078	8.419949096	11.45294445
Mir218-2	6.862637877	4.444154986	7.143816703	x	x	x	0	0	0
Mir103-1	4.117582726	2.962769991	15.08139082	x	x	x	0	1.830423716	0.318137346
Gm23520	0	1.975179994	2.381272234	x	x	x	0	2.562593203	1.272549383
Mir146	0	1.481384995	0	x	x	x	0	0	0
Gm22751	0	0	0	x	x	x	0	0	0.954412038
Gm25296	169.5071556	170.8530695	200.8206251	x	x	x	139.4504524	84.93166044	98.62257721
Snord96a	128.3313283	143.2005495	134.1450025	x	x	x	50.70925541	36.97455907	33.40442131
Snord95	25.39176014	28.14631491	40.48162798	x	x	x	44.37059848	23.06333883	23.86030094
Gm25291	247.0549636	238.0091893	192.883051	x	x	x	44.37059848	47.22493189	42.312267
Gm22275	0.686263788	0	0	x	x	x	12.67731385	0.732169487	1.590686729
Gm22884	551.7560853	579.2215332	297.6590293	x	x	x	31.69328463	45.02842343	28.31422378
Gm24253	1024.591835	1040.919857	961.2402253	x	x	x	120.4344816	82.36906724	130.1181745
Gm24939	0.686263788	0	0	x	x	x	12.67731385	2.19650846	3.181373459
Gm24945	6.862637877	6.913129978	1.587514823	x	x	x	0	2.928677946	2.545098767
Gm25929	0	0.987589997	3.175029646	x	x	x	6.338656926	0.732169487	0.318137346
Gm23721	0	0.987589997	1.587514823	x	x	x	6.338656926	1.830423716	2.545098767
Snord49b	779.5956628	631.563803	761.2133576	x	x	x	164.8050801	243.0802695	313.3652857
Snord49a	663.6170827	618.2313381	891.3895731	x	x	x	107.7571677	136.1835245	143.1618056
Snord65	6875.676889	7246.441602	6117.48837	x	x	x	519.7698679	283.7156761	350.9054925
Gm24151	2.745055151	0	1.587514823	x	x	x	6.338656926	1.09825423	0
Mir744	1.372527575	0	3.968787057	x	x	x	6.338656926	0	0
Snord118	2608.488657	1885.309304	959.6527105	x	x	x	684.574948	1593.932972	917.1899681
Gm22442	156.4681436	128.8804946	84.93204303	x	x	x	6.338656926	8.786033839	6.362746917
Gm24029	109.802206	83.94514974	92.07585973	x	x	x	12.67731385	15.00947448	9.862257721
Gm25835	1063.708871	1078.942072	599.2868457	x	x	x	120.4344816	132.8887618	110.0755217
Gm22988	1079.492938	997.4658969	746.9257242	x	x	x	171.143737	165.8363887	107.5304229
Mir195	1.372527575	0.493794998	1.587514823	x	x	x	0	0.732169487	0.318137346
Gm24143	0	0	0	x	x	x	0	0	0
n-R5s71	94.01813891	126.9053146	192.883051	x	x	x	145.7891093	158.8807786	151.4333766
Gm22993	0	0	0	x	x	x	0	0	0
Snord91a	24.70549636	13.33246496	26.19399458	x	x	x	25.3546277	2.928677946	3.499510804
Gm22771	0	0	0	x	x	x	0	0	0
Mir132	0	0	3.175029646	x	x	x	0	0	0
Mir22	1.372527575	0	0	x	x	x	0	1.830423716	0.636274692
Mir423	0	0	0	x	x	x	0	1.464338973	0.636274692
Mir451	0	0	0	x	x	x	0	0	0
Snord42a	104.9983595	88.88309972	73.81943927	x	x	x	76.06388311	61.13615213	64.58188121
Snord4a	214.1143018	191.5924594	273.0525495	x	x	x	164.8050801	333.5032011	311.1383242
Snord42b	127.6450645	97.27761469	122.2386414	x	x	x	31.69328463	56.37705047	61.7186451
Mir365-2	0	0	0	x	x	x	0	0	0
Gm23444	55405.5069	50423.38247	41881.81606	x	x	x	7130.989042	12136.80749	8021.833176
Snord7	24.01923257	33.0842649	24.60647976	x	x	x	0	4.026932176	4.453922842
Mir21	0	0.987589997	0	x	x	x	25.3546277	2.19650846	6.999021609
Mir301	0	0	0	x	x	x	0	0	0
Rnu1a1	11452.37009	12092.54572	11195.94829	x	x	x	15694.51455	11900.31675	9728.003761
Gm22068	10856.69312	11498.01654	10626.03047	x	x	x	15580.41872	11772.55317	9640.515991
ACEA_U3	10175.91944	11489.12823	6627.080628	x	x	x	2655.897252	4355.310191	3069.70725
Gm23137	37.05824453	39.99739487	30.16278164	x	x	x	145.7891093	83.10123673	82.39757258
U3	10239.74198	11536.03875	6692.962493	x	x	x	2915.782186	4469.894716	3154.968059
Mir378b	0	0	0	x	x	x	0	0	0
Gm25113	0	0	0	x	x	x	0	0	0
Gm22456	47.35220135	38.51600988	53.18174657	x	x	x	392.9967294	180.4797784	141.8892562
Gm22423	6.176374089	4.444154986	5.55630188	x	x	x	38.03194156	3.660847433	3.181373459
Mir196a-1	0	0	0	x	x	x	0	0	0
Mir10a	0	0	0	x	x	x	0	0	1.908824075
Mir152	0	0	0	x	x	x	0	0	0
Snora21	4790.121238	4251.574937	2481.285668	x	x	x	202.8370216	330.9406079	237.33046
AL591209.1	0	0	0	x	x	x	0	0	0
Gm25106	2.745055151	8.888309972	10.31884635	x	x	x	19.01597078	21.23291511	21.63333952
Gm22059	0.686263788	0.493794998	1.587514823	x	x	x	0	0	0
Gm22061	10.9802206	11.35728496	16.66890564	x	x	x	19.01597078	11.34862704	6.044609571
Gm23451	0	2.962769991	2.381272234	x	x	x	6.338656926	4.026932176	1.590686729
Gm26324	22.64670499	19.75179994	15.08139082	x	x	x	0	43.9301692	32.45000928
Gm26316	20125.37184	13238.15011	6542.148585	x	x	x	6275.270357	12680.80942	7715.148774
Gm23849	253352.1201	181541.756	94381.72501	x	x	x	8322.656544	15133.21112	9759.817496
Gm24950	253478.3926	181647.4281	94450.78191	x	x	x	8328.995201	15138.3363	9762.998869
Gm23971	253468.7849	181637.0584	94449.19439	x	x	x	8328.995201	15138.70239	9762.044457
Rnu2-10	253460.5498	181633.6019	94444.43185	x	x	x	8328.995201	15137.97022	9762.044457
Snord104	2809.563947	2223.558878	2291.577647	x	x	x	722.6068896	678.7211141	616.8683136
Gm22711	398.7192606	418.2443637	165.895299	x	x	x	120.4344816	170.9615751	168.6127933
Mir3064	0	0	1.587514823	x	x	x	0	0.366084743	0.318137346
Gm25994	0	0	1.587514823	x	x	x	0	0.366084743	0
Snord1c	1026.650626	1036.475702	959.6527105	x	x	x	120.4344816	81.63689775	129.1637624
Snord1b	1051.356123	1071.041352	958.8589531	x	x	x	183.8210509	150.0947448	195.3363304
Snord1a	0	1.975179994	4.762544469	x	x	x	6.338656926	20.50074562	12.72549383
Gm26083	494.7961909	486.8818685	137.3200322	x	x	x	31.69328463	22.33116934	16.86127933
Gm23419	2.745055151	0.987589997	0	x	x	x	0	0	0
Gm24187	4907.472346	4019.985082	2223.31451	x	x	x	1242.376757	1489.59882	924.507127
Gm25483	0	0	0	x	x	x	0	0	0
n-R5s52	0	0	0	x	x	x	25.3546277	0	0
Gm22628	70.68517013	73.08165977	73.02568185	x	x	x	6.338656926	31.48328792	27.0416744
Gm24873	1115.178655	1101.656642	894.5646027	x	x	x	259.884934	359.4952179	352.4961792
Gm24018	15.78406712	18.76420994	19.05017788	x	x	x	0	26.72418626	20.04265279
Mir1896	0	0	0	x	x	x	0	0	0
Mir1983	101.5670406	62.7119648	82.55077079	x	x	x	38.03194156	11.34862704	16.54314198
Gm22358	2.745055151	1.975179994	3.968787057	x	x	x	6.338656926	6.223440636	3.499510804
Gm22126	30.88187045	24.68974992	26.98775199	x	x	x	95.07985389	16.47381345	22.9058889
Gm23755	1.372527575	2.468974992	4.762544469	x	x	x	38.03194156	19.40249139	8.271570992
Gm24620	157.1544074	204.4311294	99.21967643	x	x	x	12.67731385	5.125186406	4.772060188
Mirlet7d	13.72527575	8.394514974	7.937574115	x	x	x	0	2.562593203	2.545098767
Mirlet7a-1	6.176374089	1.975179994	0	x	x	x	0	1.09825423	1.908824075
Gm25394	1035.572056	1165.356196	500.0671692	x	x	x	63.38656926	36.97455907	41.03971761
Gm22806	25.39176014	29.13390491	16.66890564	x	x	x	19.01597078	60.0378979	44.53922842
Gm22668	0	0	0	x	x	x	0	0	0
SMAD5-AS1_3	0	0	0	x	x	x	0	0	0
Mir7-1	4.803846514	3.950359988	6.350059292	x	x	x	0	0	0.318137346
Gm23739	0	0	0	x	x	x	0	0	0
Gm24539	15.78406712	11.35728496	4.762544469	x	x	x	0	4.39301692	4.135785496
Gm23855	0.686263788	0.987589997	2.381272234	x	x	x	12.67731385	2.562593203	1.590686729
Gm24095	10.9802206	10.36969497	1.587514823	x	x	x	0	3.29476269	3.81764815
Gm25448	33.6269256	36.04703489	30.95653905	x	x	x	145.7891093	72.48477917	68.08139201
Mir23b	2.745055151	1.975179994	0.793757411	x	x	x	6.338656926	0.366084743	0
Mir27b	1.372527575	1.481384995	2.381272234	x	x	x	6.338656926	0.366084743	0.636274692
Gm24130	2.745055151	2.468974992	5.55630188	x	x	x	12.67731385	5.491271149	5.408334879
Mir692-2b	0	0	0	x	x	x	0	0.732169487	2.226961421
Mir682	0.686263788	0	0.793757411	x	x	x	6.338656926	2.19650846	4.135785496
Gm23127	1.372527575	0	0	x	x	x	0	0.366084743	0.318137346
Gm24863	14.41153954	29.13390491	15.08139082	x	x	x	12.67731385	9.884288069	11.7710818
Gm25241	1.372527575	0	0	x	x	x	0	0	0
Mir9-2	10.9802206	6.913129978	9.525088938	x	x	x	0	0	0
Gm22574	6.176374089	12.83866996	3.968787057	x	x	x	25.3546277	14.64338973	11.1348071
Gm24507	52.15604786	39.00980488	30.95653905	x	x	x	19.01597078	18.30423716	19.4063781
Snora47	1522.819345	1410.772311	827.8889802	x	x	x	19.01597078	29.65286421	32.13187193
Gm22661	0.686263788	10.86348997	6.350059292	x	x	x	0	0.732169487	0
n-R5s56	50.78352029	34.56564989	78.58198374	x	x	x	608.5110649	353.2717773	298.0946931
Gm24870	19.21538605	18.76420994	21.43145011	x	x	x	19.01597078	70.65435546	55.03776083
Gm22343	0	0	0	x	x	x	12.67731385	0.732169487	0.318137346
Gm22003	67.25385119	63.2057598	56.35677621	x	x	x	12.67731385	28.55460998	27.67794909
Gm25538	2.058791363	0	0	x	x	x	19.01597078	0.366084743	0.636274692
Gm24208	2.745055151	8.888309972	2.381272234	x	x	x	133.1117954	289.2069472	143.1618056
